         52.500         39.420        106.203          2.026
         53.750         39.420         99.704          1.999
         55.000         39.420         92.894          1.968
         56.250         39.420         85.054          1.930
         57.500         39.420         76.232          1.882
         58.750         39.420         77.464          1.889
         60.000         39.420         76.585          1.884
         61.250         39.420         73.044          1.864
         62.500         39.420         66.300          1.822
         63.750         39.420         73.545          1.867
         65.000         39.420         76.943          1.886
         66.250         39.420         75.875          1.880
         67.500         39.420         69.502          1.842
         68.750         39.420         75.699          1.879
         70.000         39.420         76.229          1.882
         71.250         39.420         71.423          1.854
         72.500         39.420         61.360          1.788
         73.750         39.420         67.221          1.828
         75.000         39.420         67.351          1.828
         76.250         39.420         62.373          1.795
         77.500         39.420         52.691          1.722
         78.750         39.420         63.912          1.806
         80.000         39.420         70.605          1.849
         81.250         39.420         71.899          1.857
         82.500         39.420         66.807          1.825
         83.750         39.420         74.646          1.873
         85.000         39.420         76.744          1.885
         86.250         39.420         74.372          1.871
         87.500         39.420         68.668          1.837
         88.750         39.420         71.757          1.856
         90.000         39.420         71.478          1.854
         91.250         39.420         67.022          1.826
         92.500         39.420         57.347          1.759
         93.750         39.420         70.419          1.848
         95.000         39.420         79.707          1.901
         96.250         39.420         87.237          1.941
         97.500         39.420         96.109          1.983
         98.750         39.420         85.879          1.934
        100.000         39.420         76.961          1.886
        101.250         39.420         65.999          1.820
        102.500         39.420         51.030          1.708
        103.750         39.420         66.772          1.825
        105.000         39.420         78.754          1.896
        106.250         39.420         88.948          1.949
        107.500         39.420        101.156          2.005
        108.750         39.420         90.102          1.955
        110.000         39.420         80.175          1.904
        111.250         39.420         67.048          1.826
        112.500         39.420         48.868          1.689
        113.750         39.420         62.782          1.798
        115.000         39.420         68.975          1.839
        116.250         39.420         67.673          1.830
        117.500         39.420         59.747          1.776
        118.750         39.420         67.453          1.829
        120.000         39.420         69.729          1.843
        121.250         39.420         67.453          1.829
        122.500         39.420         61.434          1.788
